Class	ComplexID	E1	E1E2	E2	complexName
1	314	P17844	P17844Q16630	Q16630	Spliceosome
1	314	P17844	P17844Q2TAY7	Q2TAY7	Spliceosome
1	314	P17844	P17844Q4ZG51	Q4ZG51	Spliceosome
1	314	P17844	P17844Q53GS9	Q53GS9	Spliceosome
1	314	P17844	P17844Q69YN4	Q69YN4	Spliceosome
1	314	P17844	P17844Q6I9Y2	Q6I9Y2	Spliceosome
1	314	P17844	P17844Q6P2Q9	Q6P2Q9	Spliceosome
1	314	P17844	P17844Q7L014	Q7L014	Spliceosome
1	314	P17844	P17844Q86V81	Q86V81	Spliceosome
1	314	P17844	P17844Q86W42	Q86W42	Spliceosome
1	314	P17844	P17844Q8IYB3	Q8IYB3	Spliceosome
1	314	P17844	P17844Q8NI27	Q8NI27	Spliceosome
1	314	P17844	P17844Q8WUQ7	Q8WUQ7	Spliceosome
1	314	P17844	P17844Q8WVK2	Q8WVK2	Spliceosome
1	314	P17844	P17844Q8WWY3	Q8WWY3	Spliceosome
1	314	P17844	P17844Q8WYA6	Q8WYA6	Spliceosome
1	314	P17844	P17844Q92620	Q92620	Spliceosome
1	314	P17844	P17844Q92841	Q92841	Spliceosome
1	314	P17844	P17844Q96BP3	Q96BP3	Spliceosome
1	314	P17844	P17844Q96DF8	Q96DF8	Spliceosome
1	314	P17844	P17844Q96DI7	Q96DI7	Spliceosome
1	314	P17844	P17844Q96FV9	Q96FV9	Spliceosome
1	314	P17844	P17844Q96I25	Q96I25	Spliceosome
1	314	P17844	P17844Q96J01	Q96J01	Spliceosome
1	314	P17844	P17844Q96T37	Q96T37	Spliceosome
1	314	P17844	P17844Q96T58	Q96T58	Spliceosome
1	314	P17844	P17844Q99459	Q99459	Spliceosome
1	314	P17844	P17844Q99633	Q99633	Spliceosome
1	314	P17844	P17844Q9BQ61	Q9BQ61	Spliceosome
1	314	P17844	P17844Q9BRD0	Q9BRD0	Spliceosome
1	314	P17844	P17844Q9BUQ8	Q9BUQ8	Spliceosome
1	314	P17844	P17844Q9BXP5	Q9BXP5	Spliceosome
1	314	P17844	P17844Q9BZJ0	Q9BZJ0	Spliceosome
1	314	P17844	P17844Q9H2H8	Q9H2H8	Spliceosome
1	314	P17844	P17844Q9HCE1	Q9HCE1	Spliceosome
1	314	P17844	P17844Q9HCG8	Q9HCG8	Spliceosome
1	314	P17844	P17844Q9HCS7	Q9HCS7	Spliceosome
1	314	P17844	P17844Q9NW64	Q9NW64	Spliceosome
1	314	P17844	P17844Q9NYV4	Q9NYV4	Spliceosome
1	314	P17844	P17844Q9P013	Q9P013	Spliceosome
1	314	P17844	P17844Q9UBB9	Q9UBB9	Spliceosome
1	314	P17844	P17844Q9UHX1	Q9UHX1	Spliceosome
1	314	P17844	P17844Q9UJV9	Q9UJV9	Spliceosome
1	314	P17844	P17844Q9UK45	Q9UK45	Spliceosome
1	314	P17844	P17844Q9UKV3	Q9UKV3	Spliceosome
1	314	P17844	P17844Q9ULR0	Q9ULR0	Spliceosome
1	314	P17844	P17844Q9UMS4	Q9UMS4	Spliceosome
1	314	P17844	P17844Q9UNP9	Q9UNP9	Spliceosome
1	314	P17844	P17844Q9UQ35	Q9UQ35	Spliceosome
1	314	P17844	P17844Q9Y2W2	Q9Y2W2	Spliceosome
1	314	P17844	P17844Q9Y333	Q9Y333	Spliceosome
1	314	P17844	P17844Q9Y3B4	Q9Y3B4	Spliceosome
1	314	P17844	P17844Q9Y3C6	Q9Y3C6	Spliceosome
1	314	P17844	P17844Q9Y4Z0	Q9Y4Z0	Spliceosome
1	314	P17844	P17844Q9Y5B6	Q9Y5B6	Spliceosome
1	314	P17844	P17844Q9Y5S9	Q9Y5S9	Spliceosome
1	314	P17844	P17844Q9Y6A4	Q9Y6A4	Spliceosome
1	314	P26368	P26368P38919	P38919	Spliceosome
1	314	P26368	P26368P41223	P41223	Spliceosome
1	314	P26368	P26368P42285	P42285	Spliceosome
1	314	P26368	P26368P49756	P49756	Spliceosome
1	314	P26368	P26368P52298	P52298	Spliceosome
1	314	P26368	P26368P55081	P55081	Spliceosome
1	314	P26368	P26368P55769	P55769	Spliceosome
1	314	P26368	P26368P61326	P61326	Spliceosome
1	314	P26368	P26368P62304	P62304	Spliceosome
1	314	P26368	P26368P62306	P62306	Spliceosome
1	314	P26368	P26368P62308	P62308	Spliceosome
1	314	P26368	P26368P62310	P62310	Spliceosome
1	314	P26368	P26368P62312	P62312	Spliceosome
1	314	P26368	P26368P62314	P62314	Spliceosome
1	314	P26368	P26368P62316	P62316	Spliceosome
1	314	P26368	P26368P62318	P62318	Spliceosome
1	314	P26368	P26368P62995	P62995	Spliceosome
1	314	P26368	P26368P83876	P83876	Spliceosome
1	314	P26368	P26368P84103	P84103	Spliceosome
1	314	P26368	P26368Q01081	Q01081	Spliceosome
1	314	P26368	P26368Q01130	Q01130	Spliceosome
1	314	P26368	P26368Q05519	Q05519	Spliceosome
1	314	P26368	P26368Q07955	Q07955	Spliceosome
1	314	P26368	P26368Q08170	Q08170	Spliceosome
1	314	P26368	P26368Q08211	Q08211	Spliceosome
1	314	P26368	P26368Q09161	Q09161	Spliceosome
1	314	P26368	P26368Q12874	Q12874	Spliceosome
1	314	P26368	P26368Q13123	Q13123	Spliceosome
1	314	P26368	P26368Q13242	Q13242	Spliceosome
1	314	P26368	P26368Q13243	Q13243	Spliceosome
1	314	P26368	P26368Q13247	Q13247	Spliceosome
1	314	P26368	P26368Q13356	Q13356	Spliceosome
1	314	P26368	P26368Q13435	Q13435	Spliceosome
1	314	P26368	P26368Q13523	Q13523	Spliceosome
1	314	P26368	P26368Q13573	Q13573	Spliceosome
1	314	P26368	P26368Q13769	Q13769	Spliceosome
1	314	P26368	P26368Q13838	Q13838	Spliceosome
1	314	P26368	P26368Q14011	Q14011	Spliceosome
1	314	P26368	P26368Q14498	Q14498	Spliceosome
1	314	P26368	P26368Q14562	Q14562	Spliceosome
1	314	P26368	P26368Q15007	Q15007	Spliceosome
1	314	P26368	P26368Q15029	Q15029	Spliceosome
1	314	P26368	P26368Q15287	Q15287	Spliceosome
1	314	P26368	P26368Q15393	Q15393	Spliceosome
1	314	P26368	P26368Q15427	Q15427	Spliceosome
1	314	P26368	P26368Q15428	Q15428	Spliceosome
1	314	P26368	P26368Q15459	Q15459	Spliceosome
1	314	P26368	P26368Q15637	Q15637	Spliceosome
1	314	P26368	P26368Q16629	Q16629	Spliceosome
1	314	P26368	P26368Q16630	Q16630	Spliceosome
1	314	P26368	P26368Q2TAY7	Q2TAY7	Spliceosome
1	314	P26368	P26368Q4ZG51	Q4ZG51	Spliceosome
1	314	P26368	P26368Q53GS9	Q53GS9	Spliceosome
1	314	P26368	P26368Q69YN4	Q69YN4	Spliceosome
1	314	P26368	P26368Q6I9Y2	Q6I9Y2	Spliceosome
1	314	P26368	P26368Q6P2Q9	Q6P2Q9	Spliceosome
1	314	P26368	P26368Q7L014	Q7L014	Spliceosome
1	314	P26368	P26368Q86V81	Q86V81	Spliceosome
1	314	P26368	P26368Q86W42	Q86W42	Spliceosome
1	314	P26368	P26368Q8IYB3	Q8IYB3	Spliceosome
1	314	P26368	P26368Q8NI27	Q8NI27	Spliceosome
1	314	P26368	P26368Q8WUQ7	Q8WUQ7	Spliceosome
1	314	P26368	P26368Q8WVK2	Q8WVK2	Spliceosome
1	314	P26368	P26368Q8WWY3	Q8WWY3	Spliceosome
1	314	P26368	P26368Q8WYA6	Q8WYA6	Spliceosome
1	314	P26368	P26368Q92620	Q92620	Spliceosome
1	314	P26368	P26368Q92841	Q92841	Spliceosome
1	314	P26368	P26368Q96BP3	Q96BP3	Spliceosome
1	314	P26368	P26368Q96DF8	Q96DF8	Spliceosome
1	314	P26368	P26368Q96DI7	Q96DI7	Spliceosome
1	314	P26368	P26368Q96FV9	Q96FV9	Spliceosome
1	314	P26368	P26368Q96I25	Q96I25	Spliceosome
1	314	P26368	P26368Q96J01	Q96J01	Spliceosome
1	314	P26368	P26368Q96T37	Q96T37	Spliceosome
1	314	P26368	P26368Q96T58	Q96T58	Spliceosome
1	314	P26368	P26368Q99459	Q99459	Spliceosome
1	314	P26368	P26368Q99633	Q99633	Spliceosome
1	314	P26368	P26368Q9BQ61	Q9BQ61	Spliceosome
1	314	P26368	P26368Q9BRD0	Q9BRD0	Spliceosome
1	314	P26368	P26368Q9BUQ8	Q9BUQ8	Spliceosome
1	314	P26368	P26368Q9BXP5	Q9BXP5	Spliceosome
1	314	P26368	P26368Q9BZJ0	Q9BZJ0	Spliceosome
1	314	P26368	P26368Q9H2H8	Q9H2H8	Spliceosome
1	314	P26368	P26368Q9HCE1	Q9HCE1	Spliceosome
1	314	P26368	P26368Q9HCG8	Q9HCG8	Spliceosome
1	314	P26368	P26368Q9HCS7	Q9HCS7	Spliceosome
1	314	P26368	P26368Q9NW64	Q9NW64	Spliceosome
1	314	P26368	P26368Q9NYV4	Q9NYV4	Spliceosome
1	314	P26368	P26368Q9P013	Q9P013	Spliceosome
1	314	P26368	P26368Q9UBB9	Q9UBB9	Spliceosome
1	314	P26368	P26368Q9UHX1	Q9UHX1	Spliceosome
1	314	P26368	P26368Q9UJV9	Q9UJV9	Spliceosome
1	314	P26368	P26368Q9UK45	Q9UK45	Spliceosome
1	314	P26368	P26368Q9UKV3	Q9UKV3	Spliceosome
1	314	P26368	P26368Q9ULR0	Q9ULR0	Spliceosome
1	314	P26368	P26368Q9UMS4	Q9UMS4	Spliceosome
1	314	P26368	P26368Q9UNP9	Q9UNP9	Spliceosome
1	314	P26368	P26368Q9UQ35	Q9UQ35	Spliceosome
1	314	P26368	P26368Q9Y2W2	Q9Y2W2	Spliceosome
1	314	P26368	P26368Q9Y333	Q9Y333	Spliceosome
1	314	P26368	P26368Q9Y3B4	Q9Y3B4	Spliceosome
1	314	P26368	P26368Q9Y3C6	Q9Y3C6	Spliceosome
1	314	P26368	P26368Q9Y4Z0	Q9Y4Z0	Spliceosome
1	314	P26368	P26368Q9Y5B6	Q9Y5B6	Spliceosome
1	314	P26368	P26368Q9Y5S9	Q9Y5S9	Spliceosome
1	314	P26368	P26368Q9Y6A4	Q9Y6A4	Spliceosome
1	314	P38919	P38919P41223	P41223	Spliceosome
1	314	P38919	P38919P42285	P42285	Spliceosome
1	314	P38919	P38919P49756	P49756	Spliceosome
1	314	P38919	P38919P52298	P52298	Spliceosome
1	314	P38919	P38919P55081	P55081	Spliceosome
1	314	P38919	P38919P55769	P55769	Spliceosome
1	314	P38919	P38919P61326	P61326	Spliceosome
1	314	P38919	P38919P62304	P62304	Spliceosome
1	314	P38919	P38919P62306	P62306	Spliceosome
1	314	P38919	P38919P62308	P62308	Spliceosome
1	314	P38919	P38919P62310	P62310	Spliceosome
1	314	P38919	P38919P62312	P62312	Spliceosome
1	314	P38919	P38919P62314	P62314	Spliceosome
1	314	P38919	P38919P62316	P62316	Spliceosome
1	314	P38919	P38919P62318	P62318	Spliceosome
1	314	P38919	P38919P62995	P62995	Spliceosome
1	314	P38919	P38919P83876	P83876	Spliceosome
1	314	P38919	P38919P84103	P84103	Spliceosome
1	314	P38919	P38919Q01081	Q01081	Spliceosome
1	314	P38919	P38919Q01130	Q01130	Spliceosome
1	314	P38919	P38919Q05519	Q05519	Spliceosome
1	314	P38919	P38919Q07955	Q07955	Spliceosome
1	314	P38919	P38919Q08170	Q08170	Spliceosome
1	314	P38919	P38919Q08211	Q08211	Spliceosome
1	314	P38919	P38919Q09161	Q09161	Spliceosome
1	314	P38919	P38919Q12874	Q12874	Spliceosome
1	314	P38919	P38919Q13123	Q13123	Spliceosome
1	314	P38919	P38919Q13242	Q13242	Spliceosome
1	314	P38919	P38919Q13243	Q13243	Spliceosome
1	314	P38919	P38919Q13247	Q13247	Spliceosome
1	314	P38919	P38919Q13356	Q13356	Spliceosome
1	314	P38919	P38919Q13435	Q13435	Spliceosome
1	314	P38919	P38919Q13523	Q13523	Spliceosome
1	314	P38919	P38919Q13573	Q13573	Spliceosome
1	314	P38919	P38919Q13769	Q13769	Spliceosome
1	314	P38919	P38919Q13838	Q13838	Spliceosome
1	314	P38919	P38919Q14011	Q14011	Spliceosome
1	314	P38919	P38919Q14498	Q14498	Spliceosome
1	314	P38919	P38919Q14562	Q14562	Spliceosome
1	314	P38919	P38919Q15007	Q15007	Spliceosome
1	314	P38919	P38919Q15029	Q15029	Spliceosome
1	314	P38919	P38919Q15287	Q15287	Spliceosome
1	314	P38919	P38919Q15393	Q15393	Spliceosome
1	314	P38919	P38919Q15427	Q15427	Spliceosome
1	314	P38919	P38919Q15428	Q15428	Spliceosome
1	314	P38919	P38919Q15459	Q15459	Spliceosome
1	314	P38919	P38919Q15637	Q15637	Spliceosome
1	314	P38919	P38919Q16629	Q16629	Spliceosome
1	314	P38919	P38919Q16630	Q16630	Spliceosome
1	314	P38919	P38919Q2TAY7	Q2TAY7	Spliceosome
1	314	P38919	P38919Q4ZG51	Q4ZG51	Spliceosome
1	314	P38919	P38919Q53GS9	Q53GS9	Spliceosome
1	314	P38919	P38919Q69YN4	Q69YN4	Spliceosome
1	314	P38919	P38919Q6I9Y2	Q6I9Y2	Spliceosome
1	314	P38919	P38919Q6P2Q9	Q6P2Q9	Spliceosome
1	314	P38919	P38919Q7L014	Q7L014	Spliceosome
1	314	P38919	P38919Q86V81	Q86V81	Spliceosome
1	314	P38919	P38919Q86W42	Q86W42	Spliceosome
1	314	P38919	P38919Q8IYB3	Q8IYB3	Spliceosome
1	314	P38919	P38919Q8NI27	Q8NI27	Spliceosome
1	314	P38919	P38919Q8WUQ7	Q8WUQ7	Spliceosome
1	314	P38919	P38919Q8WVK2	Q8WVK2	Spliceosome
1	314	P38919	P38919Q8WWY3	Q8WWY3	Spliceosome
1	314	P38919	P38919Q8WYA6	Q8WYA6	Spliceosome
1	314	P38919	P38919Q92620	Q92620	Spliceosome
1	314	P38919	P38919Q92841	Q92841	Spliceosome
1	314	P38919	P38919Q96BP3	Q96BP3	Spliceosome
1	314	P38919	P38919Q96DF8	Q96DF8	Spliceosome
1	314	P38919	P38919Q96DI7	Q96DI7	Spliceosome
1	314	P38919	P38919Q96FV9	Q96FV9	Spliceosome
1	314	P38919	P38919Q96I25	Q96I25	Spliceosome
1	314	P38919	P38919Q96J01	Q96J01	Spliceosome
1	314	P38919	P38919Q96T37	Q96T37	Spliceosome
1	314	P38919	P38919Q96T58	Q96T58	Spliceosome
1	314	P38919	P38919Q99459	Q99459	Spliceosome
1	314	P38919	P38919Q99633	Q99633	Spliceosome
1	314	P38919	P38919Q9BQ61	Q9BQ61	Spliceosome
1	314	P38919	P38919Q9BRD0	Q9BRD0	Spliceosome
1	314	P38919	P38919Q9BUQ8	Q9BUQ8	Spliceosome
1	314	P38919	P38919Q9BXP5	Q9BXP5	Spliceosome
1	314	P38919	P38919Q9BZJ0	Q9BZJ0	Spliceosome
1	314	P38919	P38919Q9H2H8	Q9H2H8	Spliceosome
1	314	P38919	P38919Q9HCE1	Q9HCE1	Spliceosome
1	314	P38919	P38919Q9HCG8	Q9HCG8	Spliceosome
1	314	P38919	P38919Q9HCS7	Q9HCS7	Spliceosome
1	314	P38919	P38919Q9NW64	Q9NW64	Spliceosome
1	314	P38919	P38919Q9NYV4	Q9NYV4	Spliceosome
1	314	P38919	P38919Q9P013	Q9P013	Spliceosome
1	314	P38919	P38919Q9UBB9	Q9UBB9	Spliceosome
1	314	P38919	P38919Q9UHX1	Q9UHX1	Spliceosome
1	314	P38919	P38919Q9UJV9	Q9UJV9	Spliceosome
1	314	P38919	P38919Q9UK45	Q9UK45	Spliceosome
1	314	P38919	P38919Q9UKV3	Q9UKV3	Spliceosome
1	314	P38919	P38919Q9ULR0	Q9ULR0	Spliceosome
1	314	P38919	P38919Q9UMS4	Q9UMS4	Spliceosome
1	314	P38919	P38919Q9UNP9	Q9UNP9	Spliceosome
1	314	P38919	P38919Q9UQ35	Q9UQ35	Spliceosome
1	314	P38919	P38919Q9Y2W2	Q9Y2W2	Spliceosome
1	314	P38919	P38919Q9Y333	Q9Y333	Spliceosome
1	314	P38919	P38919Q9Y3B4	Q9Y3B4	Spliceosome
1	314	P38919	P38919Q9Y3C6	Q9Y3C6	Spliceosome
1	314	P38919	P38919Q9Y4Z0	Q9Y4Z0	Spliceosome
1	314	P38919	P38919Q9Y5B6	Q9Y5B6	Spliceosome
1	314	P38919	P38919Q9Y5S9	Q9Y5S9	Spliceosome
1	314	P38919	P38919Q9Y6A4	Q9Y6A4	Spliceosome
1	314	P41223	P41223P42285	P42285	Spliceosome
1	314	P41223	P41223P49756	P49756	Spliceosome
1	314	P41223	P41223P52298	P52298	Spliceosome
1	314	P41223	P41223P55081	P55081	Spliceosome
1	314	P41223	P41223P55769	P55769	Spliceosome
1	314	P41223	P41223P61326	P61326	Spliceosome
1	314	P41223	P41223P62304	P62304	Spliceosome
1	314	P41223	P41223P62306	P62306	Spliceosome
1	314	P41223	P41223P62308	P62308	Spliceosome
1	314	P41223	P41223P62310	P62310	Spliceosome
1	314	P41223	P41223P62312	P62312	Spliceosome
1	314	P41223	P41223P62314	P62314	Spliceosome
1	314	P41223	P41223P62316	P62316	Spliceosome
1	314	P41223	P41223P62318	P62318	Spliceosome
1	314	P41223	P41223P62995	P62995	Spliceosome
1	314	P41223	P41223P83876	P83876	Spliceosome
1	314	P41223	P41223P84103	P84103	Spliceosome
1	314	P41223	P41223Q01081	Q01081	Spliceosome
1	314	P41223	P41223Q01130	Q01130	Spliceosome
1	314	P41223	P41223Q05519	Q05519	Spliceosome
1	314	P41223	P41223Q07955	Q07955	Spliceosome
1	314	P41223	P41223Q08170	Q08170	Spliceosome
1	314	P41223	P41223Q08211	Q08211	Spliceosome
1	314	P41223	P41223Q09161	Q09161	Spliceosome
1	314	P41223	P41223Q12874	Q12874	Spliceosome
1	314	P41223	P41223Q13123	Q13123	Spliceosome
1	314	P41223	P41223Q13242	Q13242	Spliceosome
1	314	P41223	P41223Q13243	Q13243	Spliceosome
1	314	P41223	P41223Q13247	Q13247	Spliceosome
1	314	P41223	P41223Q13356	Q13356	Spliceosome
1	314	P41223	P41223Q13435	Q13435	Spliceosome
1	314	P41223	P41223Q13523	Q13523	Spliceosome
1	314	P41223	P41223Q13573	Q13573	Spliceosome
1	314	P41223	P41223Q13769	Q13769	Spliceosome
1	314	P41223	P41223Q13838	Q13838	Spliceosome
1	314	P41223	P41223Q14011	Q14011	Spliceosome
1	314	P41223	P41223Q14498	Q14498	Spliceosome
1	314	P41223	P41223Q14562	Q14562	Spliceosome
1	314	P41223	P41223Q15007	Q15007	Spliceosome
1	314	P41223	P41223Q15029	Q15029	Spliceosome
1	314	P41223	P41223Q15287	Q15287	Spliceosome
1	314	P41223	P41223Q15393	Q15393	Spliceosome
1	314	P41223	P41223Q15427	Q15427	Spliceosome
1	314	P41223	P41223Q15428	Q15428	Spliceosome
1	314	P41223	P41223Q15459	Q15459	Spliceosome
1	314	P41223	P41223Q15637	Q15637	Spliceosome
1	314	P41223	P41223Q16629	Q16629	Spliceosome
1	314	P41223	P41223Q16630	Q16630	Spliceosome
1	314	P41223	P41223Q2TAY7	Q2TAY7	Spliceosome
1	314	P41223	P41223Q4ZG51	Q4ZG51	Spliceosome
1	314	P41223	P41223Q53GS9	Q53GS9	Spliceosome
1	314	P41223	P41223Q69YN4	Q69YN4	Spliceosome
1	314	P41223	P41223Q6I9Y2	Q6I9Y2	Spliceosome
1	314	P41223	P41223Q6P2Q9	Q6P2Q9	Spliceosome
1	314	P41223	P41223Q7L014	Q7L014	Spliceosome
1	314	P41223	P41223Q86V81	Q86V81	Spliceosome
1	314	P41223	P41223Q86W42	Q86W42	Spliceosome
1	314	P41223	P41223Q8IYB3	Q8IYB3	Spliceosome
1	314	P41223	P41223Q8NI27	Q8NI27	Spliceosome
1	314	P41223	P41223Q8WUQ7	Q8WUQ7	Spliceosome
1	314	P41223	P41223Q8WVK2	Q8WVK2	Spliceosome
1	314	P41223	P41223Q8WWY3	Q8WWY3	Spliceosome
1	314	P41223	P41223Q8WYA6	Q8WYA6	Spliceosome
1	314	P41223	P41223Q92620	Q92620	Spliceosome
1	314	P41223	P41223Q92841	Q92841	Spliceosome
1	314	P41223	P41223Q96BP3	Q96BP3	Spliceosome
1	314	P41223	P41223Q96DF8	Q96DF8	Spliceosome
1	314	P41223	P41223Q96DI7	Q96DI7	Spliceosome
1	314	P41223	P41223Q96FV9	Q96FV9	Spliceosome
1	314	P41223	P41223Q96I25	Q96I25	Spliceosome
1	314	P41223	P41223Q96J01	Q96J01	Spliceosome
1	314	P41223	P41223Q96T37	Q96T37	Spliceosome
1	314	P41223	P41223Q96T58	Q96T58	Spliceosome
1	314	P41223	P41223Q99459	Q99459	Spliceosome
1	314	P41223	P41223Q99633	Q99633	Spliceosome
1	314	P41223	P41223Q9BQ61	Q9BQ61	Spliceosome
1	314	P41223	P41223Q9BRD0	Q9BRD0	Spliceosome
1	314	P41223	P41223Q9BUQ8	Q9BUQ8	Spliceosome
1	314	P41223	P41223Q9BXP5	Q9BXP5	Spliceosome
1	314	P41223	P41223Q9BZJ0	Q9BZJ0	Spliceosome
1	314	P41223	P41223Q9H2H8	Q9H2H8	Spliceosome
1	314	P41223	P41223Q9HCE1	Q9HCE1	Spliceosome
1	314	P41223	P41223Q9HCG8	Q9HCG8	Spliceosome
1	314	P41223	P41223Q9HCS7	Q9HCS7	Spliceosome
1	314	P41223	P41223Q9NW64	Q9NW64	Spliceosome
1	314	P41223	P41223Q9NYV4	Q9NYV4	Spliceosome
1	314	P41223	P41223Q9P013	Q9P013	Spliceosome
1	314	P41223	P41223Q9UBB9	Q9UBB9	Spliceosome
1	314	P41223	P41223Q9UHX1	Q9UHX1	Spliceosome
1	314	P41223	P41223Q9UJV9	Q9UJV9	Spliceosome
1	314	P41223	P41223Q9UK45	Q9UK45	Spliceosome
1	314	P41223	P41223Q9UKV3	Q9UKV3	Spliceosome
1	314	P41223	P41223Q9ULR0	Q9ULR0	Spliceosome
1	314	P41223	P41223Q9UMS4	Q9UMS4	Spliceosome
1	314	P41223	P41223Q9UNP9	Q9UNP9	Spliceosome
1	314	P41223	P41223Q9UQ35	Q9UQ35	Spliceosome
1	314	P41223	P41223Q9Y2W2	Q9Y2W2	Spliceosome
1	314	P41223	P41223Q9Y333	Q9Y333	Spliceosome
1	314	P41223	P41223Q9Y3B4	Q9Y3B4	Spliceosome
1	314	P41223	P41223Q9Y3C6	Q9Y3C6	Spliceosome
1	314	P41223	P41223Q9Y4Z0	Q9Y4Z0	Spliceosome
1	314	P41223	P41223Q9Y5B6	Q9Y5B6	Spliceosome
1	314	P41223	P41223Q9Y5S9	Q9Y5S9	Spliceosome
1	314	P41223	P41223Q9Y6A4	Q9Y6A4	Spliceosome
1	314	P42285	P42285P49756	P49756	Spliceosome
1	314	P42285	P42285P52298	P52298	Spliceosome
1	314	P42285	P42285P55081	P55081	Spliceosome
1	314	P42285	P42285P55769	P55769	Spliceosome
1	314	P42285	P42285P61326	P61326	Spliceosome
1	314	P42285	P42285P62304	P62304	Spliceosome
1	314	P42285	P42285P62306	P62306	Spliceosome
1	314	P42285	P42285P62308	P62308	Spliceosome
1	314	P42285	P42285P62310	P62310	Spliceosome
1	314	P42285	P42285P62312	P62312	Spliceosome
1	314	P42285	P42285P62314	P62314	Spliceosome
1	314	P42285	P42285P62316	P62316	Spliceosome
1	314	P42285	P42285P62318	P62318	Spliceosome
1	314	P42285	P42285P62995	P62995	Spliceosome
1	314	P42285	P42285P83876	P83876	Spliceosome
1	314	P42285	P42285P84103	P84103	Spliceosome
1	314	P42285	P42285Q01081	Q01081	Spliceosome
1	314	P42285	P42285Q01130	Q01130	Spliceosome
1	314	P42285	P42285Q05519	Q05519	Spliceosome
1	314	P42285	P42285Q07955	Q07955	Spliceosome
1	314	P42285	P42285Q08170	Q08170	Spliceosome
1	314	P42285	P42285Q08211	Q08211	Spliceosome
1	314	P42285	P42285Q09161	Q09161	Spliceosome
1	314	P42285	P42285Q12874	Q12874	Spliceosome
1	314	P42285	P42285Q13123	Q13123	Spliceosome
1	314	P42285	P42285Q13242	Q13242	Spliceosome
1	314	P42285	P42285Q13243	Q13243	Spliceosome
1	314	P42285	P42285Q13247	Q13247	Spliceosome
1	314	P42285	P42285Q13356	Q13356	Spliceosome
1	314	P42285	P42285Q13435	Q13435	Spliceosome
1	314	P42285	P42285Q13523	Q13523	Spliceosome
1	314	P42285	P42285Q13573	Q13573	Spliceosome
1	314	P42285	P42285Q13769	Q13769	Spliceosome
1	314	P42285	P42285Q13838	Q13838	Spliceosome
1	314	P42285	P42285Q14011	Q14011	Spliceosome
1	314	P42285	P42285Q14498	Q14498	Spliceosome
1	314	P42285	P42285Q14562	Q14562	Spliceosome
1	314	P42285	P42285Q15007	Q15007	Spliceosome
1	314	P42285	P42285Q15029	Q15029	Spliceosome
1	314	P42285	P42285Q15287	Q15287	Spliceosome
1	314	P42285	P42285Q15393	Q15393	Spliceosome
1	314	P42285	P42285Q15427	Q15427	Spliceosome
1	314	P42285	P42285Q15428	Q15428	Spliceosome
1	314	P42285	P42285Q15459	Q15459	Spliceosome
1	314	P42285	P42285Q15637	Q15637	Spliceosome
1	314	P42285	P42285Q16629	Q16629	Spliceosome
1	314	P42285	P42285Q16630	Q16630	Spliceosome
1	314	P42285	P42285Q2TAY7	Q2TAY7	Spliceosome
1	314	P42285	P42285Q4ZG51	Q4ZG51	Spliceosome
1	314	P42285	P42285Q53GS9	Q53GS9	Spliceosome
1	314	P42285	P42285Q69YN4	Q69YN4	Spliceosome
1	314	P42285	P42285Q6I9Y2	Q6I9Y2	Spliceosome
1	314	P42285	P42285Q6P2Q9	Q6P2Q9	Spliceosome
1	314	P42285	P42285Q7L014	Q7L014	Spliceosome
1	314	P42285	P42285Q86V81	Q86V81	Spliceosome
1	314	P42285	P42285Q86W42	Q86W42	Spliceosome
1	314	P42285	P42285Q8IYB3	Q8IYB3	Spliceosome
1	314	P42285	P42285Q8NI27	Q8NI27	Spliceosome
1	314	P42285	P42285Q8WUQ7	Q8WUQ7	Spliceosome
1	314	P42285	P42285Q8WVK2	Q8WVK2	Spliceosome
1	314	P42285	P42285Q8WWY3	Q8WWY3	Spliceosome
1	314	P42285	P42285Q8WYA6	Q8WYA6	Spliceosome
1	314	P42285	P42285Q92620	Q92620	Spliceosome
1	314	P42285	P42285Q92841	Q92841	Spliceosome
1	314	P42285	P42285Q96BP3	Q96BP3	Spliceosome
1	314	P42285	P42285Q96DF8	Q96DF8	Spliceosome
1	314	P42285	P42285Q96DI7	Q96DI7	Spliceosome
1	314	P42285	P42285Q96FV9	Q96FV9	Spliceosome
1	314	P42285	P42285Q96I25	Q96I25	Spliceosome
1	314	P42285	P42285Q96J01	Q96J01	Spliceosome
1	314	P42285	P42285Q96T37	Q96T37	Spliceosome
1	314	P42285	P42285Q96T58	Q96T58	Spliceosome
1	314	P42285	P42285Q99459	Q99459	Spliceosome
1	314	P42285	P42285Q99633	Q99633	Spliceosome
1	314	P42285	P42285Q9BQ61	Q9BQ61	Spliceosome
1	314	P42285	P42285Q9BRD0	Q9BRD0	Spliceosome
1	314	P42285	P42285Q9BUQ8	Q9BUQ8	Spliceosome
1	314	P42285	P42285Q9BXP5	Q9BXP5	Spliceosome
1	314	P42285	P42285Q9BZJ0	Q9BZJ0	Spliceosome
1	314	P42285	P42285Q9H2H8	Q9H2H8	Spliceosome
1	314	P42285	P42285Q9HCE1	Q9HCE1	Spliceosome
1	314	P42285	P42285Q9HCG8	Q9HCG8	Spliceosome
1	314	P42285	P42285Q9HCS7	Q9HCS7	Spliceosome
1	314	P42285	P42285Q9NW64	Q9NW64	Spliceosome
1	314	P42285	P42285Q9NYV4	Q9NYV4	Spliceosome
